 2023-01-10 13:02:37,223 - 'i'
 2023-01-10 13:02:37,498 - 'f'
 2023-01-10 13:02:38,392 - Key.backspace
 2023-01-10 13:02:38,842 - 'f'
 2023-01-10 13:02:38,940 - Key.space
 2023-01-10 13:02:42,639 - 'e'
 2023-01-10 13:02:42,758 - Key.space
 2023-01-10 13:02:42,758 - 'n'
 2023-01-10 13:02:42,888 - 'd'
 2023-01-10 13:02:43,209 - Key.backspace
 2023-01-10 13:02:43,426 - Key.backspace
 2023-01-10 13:02:43,570 - Key.backspace
 2023-01-10 13:02:43,818 - Key.backspace
 2023-01-10 13:02:44,275 - Key.space
 2023-01-10 13:02:44,540 - Key.backspace
 2023-01-10 13:02:44,968 - 'l'
 2023-01-10 13:02:45,485 - 'i'
 2023-01-10 13:02:46,236 - 's'
 2023-01-10 13:02:46,961 - 't'
 2023-01-10 13:02:47,499 - 'e'
 2023-01-10 13:02:47,699 - 'r'
 2023-01-10 13:02:48,945 - Key.tab
 2023-01-10 13:02:50,326 - '='
 2023-01-10 13:02:50,828 - Key.backspace
 2023-01-10 13:02:50,943 - Key.backspace
 2023-01-10 13:02:51,167 - Key.backspace
 2023-01-10 13:02:51,305 - Key.backspace
 2023-01-10 13:02:51,448 - Key.backspace
 2023-01-10 13:02:51,541 - Key.backspace
 2023-01-10 13:02:51,685 - Key.backspace
 2023-01-10 13:02:51,925 - Key.backspace
 2023-01-10 13:02:52,303 - Key.backspace
 2023-01-10 13:02:52,460 - Key.backspace
 2023-01-10 13:02:52,597 - Key.backspace
 2023-01-10 13:02:52,789 - Key.backspace
 2023-01-10 13:02:53,156 - Key.backspace
 2023-01-10 13:02:53,308 - Key.backspace
 2023-01-10 13:02:53,452 - 'e'
 2023-01-10 13:02:53,596 - 'n'
 2023-01-10 13:02:53,686 - 'd'
 2023-01-10 13:02:54,058 - Key.shift
 2023-01-10 13:02:54,479 - Key.tab
 2023-01-10 13:02:55,563 - Key.shift
 2023-01-10 13:02:56,068 - ':'
 2023-01-10 13:02:56,467 - Key.backspace
 2023-01-10 13:02:56,657 - ';'
 2023-01-10 13:02:56,969 - Key.backspace
 2023-01-10 13:02:57,347 - Key.space
 2023-01-10 13:02:57,427 - Key.shift
 2023-01-10 13:02:57,543 - 'F'
 2023-01-10 13:02:57,861 - 'l'
 2023-01-10 13:02:58,001 - 'a'
 2023-01-10 13:02:58,113 - Key.backspace
 2023-01-10 13:02:58,233 - Key.backspace
 2023-01-10 13:02:58,377 - Key.backspace
 2023-01-10 13:02:58,512 - Key.backspace
 2023-01-10 13:02:58,869 - Key.space
 2023-01-10 13:02:59,144 - '='
 2023-01-10 13:02:59,256 - '='
 2023-01-10 13:02:59,370 - Key.space
 2023-01-10 13:02:59,476 - Key.shift
 2023-01-10 13:02:59,596 - 'F'
 2023-01-10 13:02:59,941 - 'a'
 2023-01-10 13:03:00,296 - 'l'
 2023-01-10 13:03:00,578 - Key.tab
 2023-01-10 13:03:01,000 - Key.shift
 2023-01-10 13:03:01,296 - ':'
 2023-01-10 13:03:03,082 - Key.tab
 2023-01-10 13:03:04,026 - Key.ctrl_l
 2023-01-10 13:03:04,194 - '\x13'
 2023-01-10 13:03:06,989 - Key.backspace
 2023-01-10 13:03:07,245 - Key.backspace
 2023-01-10 13:03:08,196 - Key.enter
 2023-01-10 13:03:08,813 - Key.enter
 2023-01-10 13:03:10,179 - Key.ctrl_l
 2023-01-10 13:03:10,372 - '\x13'
 2023-01-10 13:03:43,248 - Key.enter
 2023-01-10 13:03:43,410 - 's'
 2023-01-10 13:03:43,609 - 'h'
 2023-01-10 13:03:43,705 - 'p'
 2023-01-10 13:03:43,884 - 'u'
 2023-01-10 13:03:44,060 - Key.backspace
 2023-01-10 13:03:44,284 - Key.backspace
 2023-01-10 13:03:44,412 - Key.backspace
 2023-01-10 13:03:44,564 - Key.backspace
 2023-01-10 13:03:45,075 - 's'
 2023-01-10 13:03:45,285 - 'h'
 2023-01-10 13:03:45,373 - Key.backspace
 2023-01-10 13:03:45,453 - Key.backspace
 2023-01-10 13:03:45,589 - Key.backspace
 2023-01-10 13:03:46,279 - Key.enter
 2023-01-10 13:03:46,780 - 's'
 2023-01-10 13:03:46,924 - 'h'
 2023-01-10 13:03:46,996 - 'a'
 2023-01-10 13:03:47,060 - 'w'
 2023-01-10 13:03:47,164 - 'n'
 2023-01-10 13:03:47,365 - Key.space
 2023-01-10 13:03:51,023 - Key.enter
 2023-01-10 13:03:51,023 - Key.enter
 2023-01-10 13:03:51,725 - 'h'
 2023-01-10 13:03:51,725 - 'h'
 2023-01-10 13:03:51,922 - 'a'
 2023-01-10 13:03:51,930 - 'a'
 2023-01-10 13:03:52,066 - 'l'
 2023-01-10 13:03:52,066 - 'l'
 2023-01-10 13:03:52,286 - 'i'
 2023-01-10 13:03:52,286 - 'i'
 2023-01-10 13:03:52,390 - 'd'
 2023-01-10 13:03:52,390 - 'd'
 2023-01-10 13:03:52,543 - 'a'
 2023-01-10 13:03:52,543 - 'a'
 2023-01-10 13:03:52,897 - 'y'
 2023-01-10 13:03:56,813 - Key.enter
 2023-01-10 13:03:56,813 - Key.enter
 2023-01-10 13:03:57,316 - 'z'
 2023-01-10 13:03:57,316 - 'z'
 2023-01-10 13:03:57,532 - 'e'
 2023-01-10 13:03:57,532 - 'e'
 2023-01-10 13:03:57,708 - 'r'
 2023-01-10 13:03:57,708 - 'r'
 2023-01-10 13:03:57,868 - 'n'
 2023-01-10 13:03:57,868 - 'n'
 2023-01-10 13:03:58,865 - Key.backspace
 2023-01-10 13:03:58,865 - Key.backspace
 2023-01-10 13:03:59,041 - 'e'
 2023-01-10 13:03:59,041 - 'e'
 2023-01-10 13:03:59,161 - 'n'
 2023-01-10 13:03:59,161 - 'n'
 2023-01-10 13:04:03,372 - Key.enter
 2023-01-10 13:04:03,935 - 'n'
 2023-01-10 13:04:04,031 - 'e'
 2023-01-10 13:04:04,199 - 'y'
 2023-01-10 13:04:04,295 - 'k'
 2023-01-10 13:04:04,447 - 'o'
 2023-01-10 13:04:04,555 - 'v'
 2023-01-10 13:04:51,040 - Key.enter
 2023-01-10 13:04:53,456 - 't'
 2023-01-10 13:04:53,620 - 'r'
 2023-01-10 13:04:53,858 - Key.backspace
 2023-01-10 13:04:54,034 - Key.backspace
 2023-01-10 13:04:54,218 - 'r'
 2023-01-10 13:04:54,477 - Key.backspace
 2023-01-10 13:04:54,605 - 't'
 2023-01-10 13:04:54,708 - 'h'
 2023-01-10 13:04:54,812 - 'r'
 2023-01-10 13:04:54,964 - 'e'
 2023-01-10 13:04:55,092 - 'a'
 2023-01-10 13:04:55,244 - 'd'
 2023-01-10 13:04:55,460 - Key.shift
 2023-01-10 13:04:55,860 - '_'
 2023-01-10 13:04:56,101 - 'r'
 2023-01-10 13:04:56,197 - 'u'
 2023-01-10 13:04:56,373 - 'n'
 2023-01-10 13:04:56,501 - 'n'
 2023-01-10 13:04:56,683 - 'i'
 2023-01-10 13:04:56,843 - 'n'
 2023-01-10 13:04:56,907 - 'g'
 2023-01-10 13:04:57,003 - Key.space
 2023-01-10 13:04:57,185 - '-'
 2023-01-10 13:04:57,185 - '='
 2023-01-10 13:04:57,481 - Key.backspace
 2023-01-10 13:04:57,641 - Key.backspace
 2023-01-10 13:04:57,825 - '='
 2023-01-10 13:04:58,025 - Key.space
 2023-01-10 13:04:58,409 - Key.shift
 2023-01-10 13:04:58,577 - 'T'
 2023-01-10 13:04:58,826 - 'r'
 2023-01-10 13:04:59,039 - 'u'
 2023-01-10 13:04:59,159 - 'e'
 2023-01-10 13:04:59,654 - Key.shift
 2023-01-10 13:04:59,954 - ':'
 2023-01-10 13:05:01,840 - Key.enter
 2023-01-10 13:05:02,392 - 'i'
 2023-01-10 13:05:02,480 - 'f'
 2023-01-10 13:05:02,544 - Key.space
 2023-01-10 13:05:03,139 - Key.shift
 2023-01-10 13:05:03,300 - 'T'
 2023-01-10 13:05:03,452 - 'h'
 2023-01-10 13:05:03,555 - 'r'
 2023-01-10 13:05:03,715 - 'e'
 2023-01-10 13:05:03,844 - 'a'
 2023-01-10 13:05:04,036 - 'd'
 2023-01-10 13:05:05,025 - Key.down
 2023-01-10 13:05:05,269 - Key.tab
 2023-01-10 13:05:06,090 - Key.space
 2023-01-10 13:05:06,423 - '='
 2023-01-10 13:05:06,535 - '='
 2023-01-10 13:05:06,655 - Key.space
 2023-01-10 13:05:06,755 - Key.shift
 2023-01-10 13:05:06,819 - 'F'
 2023-01-10 13:05:06,971 - 'a'
 2023-01-10 13:05:07,115 - 'l'
 2023-01-10 13:05:07,195 - 's'
 2023-01-10 13:05:07,329 - 'e'
 2023-01-10 13:05:07,765 - Key.shift
 2023-01-10 13:05:08,073 - ':'
 2023-01-10 13:05:10,491 - Key.tab
 2023-01-10 13:05:11,136 - Key.tab
 2023-01-10 13:05:13,957 - Key.backspace
 2023-01-10 13:05:18,108 - Key.enter
 2023-01-10 13:05:18,481 - Key.backspace
 2023-01-10 13:05:18,641 - 'e'
 2023-01-10 13:05:18,817 - 'a'
 2023-01-10 13:05:19,130 - Key.backspace
 2023-01-10 13:05:19,403 - 'l'
 2023-01-10 13:05:19,563 - 's'
 2023-01-10 13:05:19,921 - 'e'
 2023-01-10 13:05:21,497 - Key.shift
 2023-01-10 13:05:21,998 - Key.shift
 2023-01-10 13:05:22,030 - Key.shift
 2023-01-10 13:05:22,062 - Key.shift
 2023-01-10 13:05:22,099 - Key.shift
 2023-01-10 13:05:22,131 - Key.shift
 2023-01-10 13:05:22,163 - Key.shift
 2023-01-10 13:05:22,195 - Key.shift
 2023-01-10 13:05:22,228 - Key.shift
 2023-01-10 13:05:22,261 - Key.shift
 2023-01-10 13:05:22,297 - Key.shift
 2023-01-10 13:05:22,328 - Key.shift
 2023-01-10 13:05:22,360 - Key.shift
 2023-01-10 13:05:22,399 - Key.shift
 2023-01-10 13:05:22,428 - Key.shift
 2023-01-10 13:05:22,460 - Key.shift
 2023-01-10 13:05:22,492 - Key.shift
 2023-01-10 13:05:22,532 - '_'
 2023-01-10 13:05:23,068 - Key.backspace
 2023-01-10 13:05:23,444 - Key.backspace
 2023-01-10 13:05:23,869 - Key.backspace
 2023-01-10 13:05:24,021 - Key.backspace
 2023-01-10 13:05:24,269 - Key.backspace
 2023-01-10 13:05:24,445 - Key.backspace
 2023-01-10 13:05:24,760 - Key.backspace
 2023-01-10 13:05:25,112 - Key.backspace
 2023-01-10 13:05:25,929 - Key.ctrl_l
 2023-01-10 13:05:26,061 - '\x13'
 2023-01-10 13:05:39,747 - 'h'
 2023-01-10 13:05:39,953 - 'o'
 2023-01-10 13:05:40,041 - 'w'
 2023-01-10 13:05:40,137 - Key.space
 2023-01-10 13:05:40,257 - 't'
 2023-01-10 13:05:40,369 - 'o'
 2023-01-10 13:05:40,369 - 'i'
 2023-01-10 13:05:40,393 - Key.space
 2023-01-10 13:05:40,769 - Key.backspace
 2023-01-10 13:05:40,913 - Key.backspace
 2023-01-10 13:05:41,074 - Key.space
 2023-01-10 13:05:41,243 - 'u'
 2023-01-10 13:05:41,332 - 's'
 2023-01-10 13:05:41,485 - 'e'
 2023-01-10 13:05:41,597 - Key.space
 2023-01-10 13:05:41,788 - 's'
 2023-01-10 13:05:41,972 - 'a'
 2023-01-10 13:05:42,156 - 'w'
 2023-01-10 13:05:42,444 - Key.backspace
 2023-01-10 13:05:42,683 - 'm'
 2023-01-10 13:05:42,730 - 'e'
 2023-01-10 13:05:42,842 - Key.space
 2023-01-10 13:05:43,011 - 'v'
 2023-01-10 13:05:43,163 - 'a'
 2023-01-10 13:05:43,299 - 'r'
 2023-01-10 13:05:43,403 - 'i'
 2023-01-10 13:05:43,475 - 'a'
 2023-01-10 13:05:43,651 - 'b'
 2023-01-10 13:05:43,756 - 'l'
 2023-01-10 13:05:43,852 - 'e'
 2023-01-10 13:05:43,900 - Key.space
 2023-01-10 13:05:44,020 - 'i'
 2023-01-10 13:05:44,140 - 'n'
 2023-01-10 13:05:44,225 - Key.space
 2023-01-10 13:05:44,355 - 'm'
 2023-01-10 13:05:44,507 - 'u'
 2023-01-10 13:05:44,689 - 'l'
 2023-01-10 13:05:44,805 - 't'
 2023-01-10 13:05:44,885 - 'i'
 2023-01-10 13:05:45,038 - 'p'
 2023-01-10 13:05:45,188 - 'l'
 2023-01-10 13:05:45,252 - 'e'
 2023-01-10 13:05:45,299 - Key.space
 2023-01-10 13:05:45,484 - 'f'
 2023-01-10 13:05:45,563 - 'i'
 2023-01-10 13:05:45,715 - 'l'
 2023-01-10 13:05:45,828 - 'e'
 2023-01-10 13:05:45,996 - 's'
 2023-01-10 13:05:46,076 - Key.space
 2023-01-10 13:05:46,721 - 'p'
 2023-01-10 13:05:46,861 - 'y'
 2023-01-10 13:05:47,013 - 't'
 2023-01-10 13:05:47,081 - 'h'
 2023-01-10 13:05:47,274 - 'o'
 2023-01-10 13:05:47,365 - 'n'
 2023-01-10 13:05:47,490 - Key.enter
 2023-01-10 13:07:37,351 - 'g'
 2023-01-10 13:07:37,449 - 'l'
 2023-01-10 13:07:37,579 - 'o'
 2023-01-10 13:07:37,627 - 'b'
 2023-01-10 13:07:37,818 - 'a'
 2023-01-10 13:07:37,922 - 'l'
 2023-01-10 13:07:38,034 - 's'
 2023-01-10 13:07:38,194 - '.'
 2023-01-10 13:07:38,509 - 'p'
 2023-01-10 13:07:38,637 - 'y'
 2023-01-10 13:07:39,028 - Key.enter
 2023-01-10 13:07:41,610 - 'i'
 2023-01-10 13:07:41,786 - 'm'
 2023-01-10 13:07:42,006 - Key.backspace
 2023-01-10 13:07:42,134 - Key.backspace
 2023-01-10 13:07:42,262 - Key.backspace
 2023-01-10 13:07:42,326 - Key.backspace
 2023-01-10 13:07:42,438 - Key.backspace
 2023-01-10 13:07:42,638 - Key.backspace
 2023-01-10 13:07:42,814 - Key.backspace
 2023-01-10 13:07:43,046 - Key.backspace
 2023-01-10 13:07:43,198 - Key.backspace
 2023-01-10 13:07:43,446 - 'i'
 2023-01-10 13:07:43,745 - Key.backspace
 2023-01-10 13:07:43,849 - Key.backspace
 2023-01-10 13:07:43,990 - Key.backspace
 2023-01-10 13:07:44,142 - Key.backspace
 2023-01-10 13:07:44,206 - 's'
 2023-01-10 13:07:44,318 - Key.backspace
 2023-01-10 13:07:44,454 - Key.backspace
 2023-01-10 13:07:44,581 - Key.backspace
 2023-01-10 13:07:44,694 - Key.backspace
 2023-01-10 13:07:44,911 - 'd'
 2023-01-10 13:07:45,085 - 'e'
 2023-01-10 13:07:45,245 - Key.space
 2023-01-10 13:07:45,285 - 'f'
 2023-01-10 13:07:45,415 - Key.backspace
 2023-01-10 13:07:45,531 - Key.backspace
 2023-01-10 13:07:45,643 - Key.backspace
 2023-01-10 13:07:45,755 - 'f'
 2023-01-10 13:07:45,859 - Key.space
 2023-01-10 13:07:46,003 - Key.backspace
 2023-01-10 13:07:46,131 - Key.backspace
 2023-01-10 13:07:46,243 - 'e'
 2023-01-10 13:07:46,435 - 'f'
 2023-01-10 13:07:46,600 - Key.space
 2023-01-10 13:07:55,568 - 'i'
 2023-01-10 13:07:55,710 - 'n'
 2023-01-10 13:07:55,862 - 'i'
 2023-01-10 13:07:55,958 - 't'
 2023-01-10 13:07:56,178 - Key.shift
 2023-01-10 13:07:56,323 - '('
 2023-01-10 13:08:01,693 - Key.right
 2023-01-10 13:08:02,325 - Key.shift
 2023-01-10 13:08:02,465 - ':'
 2023-01-10 13:08:02,665 - Key.enter
 2023-01-10 13:08:02,885 - 'g'
 2023-01-10 13:08:03,005 - 'l'
 2023-01-10 13:08:03,157 - 'o'
 2023-01-10 13:08:03,204 - 'b'
 2023-01-10 13:08:03,410 - 'a'
 2023-01-10 13:08:03,522 - 'l'
 2023-01-10 13:08:03,602 - Key.space
 2023-01-10 13:08:03,736 - 'e'
 2023-01-10 13:08:03,840 - 'n'
 2023-01-10 13:08:03,944 - 'd'
 2023-01-10 13:08:04,142 - 't'
 2023-01-10 13:08:04,276 - 'h'
 2023-01-10 13:08:04,600 - Key.backspace
 2023-01-10 13:08:04,750 - Key.backspace
 2023-01-10 13:08:04,942 - Key.shift
 2023-01-10 13:08:05,285 - '_'
 2023-01-10 13:08:05,414 - 't'
 2023-01-10 13:08:05,541 - 'h'
 2023-01-10 13:08:05,629 - 'r'
 2023-01-10 13:08:05,797 - 'e'
 2023-01-10 13:08:05,949 - 'a'
 2023-01-10 13:08:06,103 - 'd'
 2023-01-10 13:08:08,482 - Key.enter
 2023-01-10 13:08:08,747 - 'e'
 2023-01-10 13:08:08,887 - 'n'
 2023-01-10 13:08:09,015 - 'd'
 2023-01-10 13:08:09,839 - Key.shift
 2023-01-10 13:08:10,330 - Key.shift
 2023-01-10 13:08:10,411 - 'T'
 2023-01-10 13:08:10,507 - 'h'
 2023-01-10 13:08:10,603 - 'r'
 2023-01-10 13:08:10,747 - 'e'
 2023-01-10 13:08:10,867 - 'a'
 2023-01-10 13:08:11,011 - 'd'
 2023-01-10 13:08:11,774 - '='
 2023-01-10 13:08:12,477 - Key.backspace
 2023-01-10 13:08:12,728 - Key.space
 2023-01-10 13:08:12,856 - '='
 2023-01-10 13:08:12,982 - Key.space
 2023-01-10 13:08:13,110 - Key.shift
 2023-01-10 13:08:13,186 - 'F'
 2023-01-10 13:08:13,314 - 'a'
 2023-01-10 13:08:13,457 - 'l'
 2023-01-10 13:08:13,569 - 's'
 2023-01-10 13:08:13,721 - 'e'
 2023-01-10 13:08:14,359 - Key.shift
 2023-01-10 13:08:14,633 - ':'
 2023-01-10 13:08:15,490 - Key.ctrl_l
 2023-01-10 13:08:15,602 - '\x13'
 2023-01-10 13:08:18,677 - Key.backspace
 2023-01-10 13:08:32,415 - Key.enter
 2023-01-10 13:08:32,864 - 'i'
 2023-01-10 13:08:33,040 - 'm'
 2023-01-10 13:08:33,254 - 'p'
 2023-01-10 13:08:33,390 - 'o'
 2023-01-10 13:08:33,446 - 'r'
 2023-01-10 13:08:33,630 - 't'
 2023-01-10 13:08:33,718 - Key.space
 2023-01-10 13:08:33,926 - 'g'
 2023-01-10 13:08:33,982 - 'l'
 2023-01-10 13:08:34,124 - 'o'
 2023-01-10 13:08:34,204 - 'b'
 2023-01-10 13:08:34,365 - 'a'
 2023-01-10 13:08:34,482 - 'l'
 2023-01-10 13:08:34,562 - 's'
 2023-01-10 13:08:36,139 - Key.ctrl_l
 2023-01-10 13:08:36,276 - '\x13'
 2023-01-10 13:09:26,049 - Key.backspace
 2023-01-10 13:09:26,594 - Key.right
 2023-01-10 13:09:26,810 - Key.right
 2023-01-10 13:09:27,287 - Key.right
 2023-01-10 13:09:27,550 - Key.right
 2023-01-10 13:09:27,732 - Key.right
 2023-01-10 13:09:28,096 - Key.backspace
 2023-01-10 13:09:28,249 - Key.backspace
 2023-01-10 13:09:28,401 - Key.backspace
 2023-01-10 13:09:44,411 - Key.backspace
 2023-01-10 13:09:44,863 - Key.backspace
 2023-01-10 13:09:45,275 - Key.backspace
 2023-01-10 13:09:50,421 - Key.backspace
 2023-01-10 13:09:50,582 - Key.backspace
 2023-01-10 13:09:50,731 - Key.backspace
 2023-01-10 13:09:51,100 - Key.backspace
 2023-01-10 13:09:53,017 - Key.ctrl_l
 2023-01-10 13:09:53,258 - '\x13'
 2023-01-10 13:10:03,972 - Key.ctrl_l
 2023-01-10 13:10:04,116 - '\x1a'
 2023-01-10 13:10:04,444 - Key.ctrl_l
 2023-01-10 13:10:04,500 - '\x1a'
 2023-01-10 13:10:04,857 - Key.ctrl_l
 2023-01-10 13:10:04,873 - '\x1a'
 2023-01-10 13:10:05,168 - Key.ctrl_l
 2023-01-10 13:10:05,184 - '\x1a'
 2023-01-10 13:10:05,392 - Key.ctrl_l
 2023-01-10 13:10:05,392 - '\x1a'
 2023-01-10 13:10:05,921 - Key.ctrl_l
 2023-01-10 13:10:05,977 - '\x1a'
 2023-01-10 13:10:06,288 - Key.ctrl_l
 2023-01-10 13:10:06,304 - '\x1a'
 2023-01-10 13:10:08,543 - Key.backspace
 2023-01-10 13:10:08,655 - Key.backspace
 2023-01-10 13:10:08,783 - Key.backspace
 2023-01-10 13:10:08,984 - Key.backspace
 2023-01-10 13:10:18,243 - Key.enter
 2023-01-10 13:10:18,540 - Key.up
 2023-01-10 13:10:18,679 - Key.up
 2023-01-10 13:10:19,300 - 'f'
 2023-01-10 13:10:19,452 - 'r'
 2023-01-10 13:10:19,508 - 'o'
 2023-01-10 13:10:19,641 - 'm'
 2023-01-10 13:10:19,721 - Key.space
 2023-01-10 13:10:20,020 - 'm'
 2023-01-10 13:10:20,130 - 'a'
 2023-01-10 13:10:20,202 - 'i'
 2023-01-10 13:10:20,354 - 'n'
 2023-01-10 13:10:20,538 - '.'
 2023-01-10 13:10:20,746 - 'p'
 2023-01-10 13:10:20,842 - 'y'
 2023-01-10 13:10:20,955 - Key.space
 2023-01-10 13:10:21,232 - 'i'
 2023-01-10 13:10:21,376 - 'm'
 2023-01-10 13:10:21,574 - 'p'
 2023-01-10 13:10:21,718 - 'o'
 2023-01-10 13:10:21,758 - 'r'
 2023-01-10 13:10:21,911 - 't'
 2023-01-10 13:10:21,975 - Key.space
 2023-01-10 13:10:23,149 - 'e'
 2023-01-10 13:10:23,249 - 'n'
 2023-01-10 13:10:23,364 - 'd'
 2023-01-10 13:10:23,680 - Key.shift
 2023-01-10 13:10:23,982 - Key.tab
 2023-01-10 13:10:25,007 - Key.ctrl_l
 2023-01-10 13:10:25,171 - '\x13'
 2023-01-10 13:10:27,746 - Key.backspace
 2023-01-10 13:10:30,477 - Key.backspace
 2023-01-10 13:10:30,752 - Key.backspace
 2023-01-10 13:10:31,069 - Key.backspace
 2023-01-10 13:10:31,896 - Key.enter
 2023-01-10 13:10:32,113 - Key.ctrl_l
 2023-01-10 13:10:32,233 - '\x13'
 2023-01-10 13:10:38,077 - Key.backspace
 2023-01-10 13:10:38,221 - Key.backspace
 2023-01-10 13:10:38,365 - Key.backspace
 2023-01-10 13:10:38,730 - Key.backspace
 2023-01-10 13:10:39,447 - Key.space
 2023-01-10 13:10:50,268 - Key.backspace
 2023-01-10 13:10:50,435 - Key.backspace
 2023-01-10 13:10:50,584 - Key.backspace
 2023-01-10 13:10:50,884 - Key.backspace
 2023-01-10 13:10:53,497 - Key.backspace
 2023-01-10 13:10:53,657 - Key.backspace
 2023-01-10 13:10:58,727 - Key.backspace
 2023-01-10 13:10:59,164 - Key.backspace
 2023-01-10 13:10:59,452 - Key.backspace
 2023-01-10 13:10:59,954 - Key.backspace
 2023-01-10 13:10:59,986 - Key.backspace
 2023-01-10 13:11:00,018 - Key.backspace
 2023-01-10 13:11:00,050 - Key.backspace
 2023-01-10 13:11:00,082 - Key.backspace
 2023-01-10 13:11:00,114 - Key.backspace
 2023-01-10 13:11:00,154 - Key.backspace
 2023-01-10 13:11:00,186 - Key.backspace
 2023-01-10 13:11:00,218 - Key.backspace
 2023-01-10 13:11:00,250 - Key.backspace
 2023-01-10 13:11:00,599 - Key.backspace
 2023-01-10 13:11:09,279 - Key.backspace
 2023-01-10 13:11:09,882 - Key.backspace
 2023-01-10 13:11:11,328 - Key.ctrl_l
 2023-01-10 13:11:11,336 - '\x13'
