 2022-12-22 13:09:36,988 - Key.backspace
 2022-12-22 13:09:37,020 - Key.backspace
 2022-12-22 13:09:37,020 - Key.backspace
 2022-12-22 13:09:37,021 - Key.backspace
 2022-12-22 13:09:37,021 - Key.backspace
 2022-12-22 13:09:37,054 - Key.backspace
 2022-12-22 13:09:37,054 - Key.backspace
 2022-12-22 13:09:37,054 - Key.backspace
 2022-12-22 13:09:37,054 - Key.backspace
 2022-12-22 13:09:37,087 - Key.backspace
 2022-12-22 13:09:37,087 - Key.backspace
 2022-12-22 13:09:37,087 - Key.backspace
 2022-12-22 13:09:37,087 - Key.backspace
 2022-12-22 13:09:37,120 - Key.backspace
 2022-12-22 13:09:37,120 - Key.backspace
 2022-12-22 13:09:37,121 - Key.backspace
 2022-12-22 13:09:37,121 - Key.backspace
 2022-12-22 13:09:37,153 - Key.backspace
 2022-12-22 13:09:37,153 - Key.backspace
 2022-12-22 13:09:37,153 - Key.backspace
 2022-12-22 13:09:37,153 - Key.backspace
 2022-12-22 13:09:37,187 - Key.backspace
 2022-12-22 13:09:37,188 - Key.backspace
 2022-12-22 13:09:37,188 - Key.backspace
 2022-12-22 13:09:37,190 - Key.backspace
 2022-12-22 13:09:37,220 - Key.backspace
 2022-12-22 13:09:37,220 - Key.backspace
 2022-12-22 13:09:37,220 - Key.backspace
 2022-12-22 13:09:37,221 - Key.backspace
 2022-12-22 13:09:37,254 - Key.backspace
 2022-12-22 13:09:37,255 - Key.backspace
 2022-12-22 13:09:37,255 - Key.backspace
 2022-12-22 13:09:37,256 - Key.backspace
 2022-12-22 13:09:37,286 - Key.backspace
 2022-12-22 13:09:37,286 - Key.backspace
 2022-12-22 13:09:37,287 - Key.backspace
 2022-12-22 13:09:37,287 - Key.backspace
 2022-12-22 13:09:37,320 - Key.backspace
 2022-12-22 13:09:37,320 - Key.backspace
 2022-12-22 13:09:37,320 - Key.backspace
 2022-12-22 13:09:37,320 - Key.backspace
 2022-12-22 13:09:37,353 - Key.backspace
 2022-12-22 13:09:37,353 - Key.backspace
 2022-12-22 13:09:37,353 - Key.backspace
 2022-12-22 13:09:37,353 - Key.backspace
 2022-12-22 13:09:37,386 - Key.backspace
 2022-12-22 13:09:37,386 - Key.backspace
 2022-12-22 13:09:37,387 - Key.backspace
 2022-12-22 13:09:37,387 - Key.backspace
 2022-12-22 13:09:37,530 - Key.backspace
 2022-12-22 13:09:37,531 - Key.backspace
 2022-12-22 13:09:37,533 - Key.backspace
 2022-12-22 13:09:37,533 - Key.backspace
 2022-12-22 13:09:37,948 - Key.backspace
 2022-12-22 13:09:37,949 - Key.backspace
 2022-12-22 13:09:37,950 - Key.backspace
 2022-12-22 13:09:37,950 - Key.backspace
 2022-12-22 13:27:06,375 - Key.space
 2022-12-22 13:27:06,747 - 't'
 2022-12-22 13:27:06,954 - 'e'
 2022-12-22 13:27:07,146 - 's'
 2022-12-22 13:27:07,251 - 'i'
 2022-12-22 13:27:07,395 - 'n'
 2022-12-22 13:27:07,417 - 't'
 2022-12-22 13:27:07,536 - Key.space
 2022-12-22 13:27:07,791 - '1'
 2022-12-22 13:27:08,023 - Key.backspace
 2022-12-22 13:27:08,380 - Key.space
 2022-12-22 13:27:08,685 - '1'
 2022-12-22 13:27:08,849 - '2'
 2022-12-22 13:27:09,095 - '3'
 2022-12-22 13:27:31,133 - Key.backspace
 2022-12-22 13:27:31,454 - 'p'
 2022-12-22 13:27:31,592 - 'e'
 2022-12-22 13:27:31,708 - 'n'
 2022-12-22 13:27:31,906 - 'i'
 2022-12-22 13:27:31,990 - 's'
 2022-12-22 13:27:52,400 - Key.backspace
